,number,Text processed
14819,有啊我的前面也是女的啊,
14820,那後面嘞,
14821,後面我看不到啊反正我的兩旁我的前面都是女的那後面那,
14822,排我又看不到我背對她們um那轉過去啊然後那那兩排長桌的旁邊就靠窗戶也是各坐兩排他們,
14823,並坐著我看來的人數學校是說很踴躍啦因為我沒有仔細,
14824,到底是多少人然後又要借那個那個操場場地啊,
14825,也希望家長能夠踴躍的捐款,
14826,那要捐嗎你覺得好熱喔太溫暖了,
14827,有冷氣有電風扇,
14828,我覺得這個位置雖然有冷氣吹一點都不涼可是爸爸就說這裡很涼,
14829,喔天哪,
14830,角度的關係吧,
14831,反正就我覺得喔就現在小學生程度差真的很誇張我教的那個,
14832,我教的那個小五跟我上次上次教到的那個小五對對那個那個,
14833,一樣喔我那個學生是他學那個何嘉仁已經那個程度太高了,
14834,跟不上才請家教我上次去那個瑛如他們那個是那個課本太難他,
14835,看不懂他連 you  I 都看不懂然後我那個學生是課本太,
14836,了瞄兩下單字背一下就好那我們先把這簡單的課本放到旁邊去,
14837,來看何嘉仁是這樣子耶差好多喔然後看了有點心酸吶可,
14838,沒辦法可那沒辦.,
14839,沒辦法,
14840,對呀因為這並不是老師有時候我覺得老師其實能做的,
14841,而且一個禮拜才一次耶,
14842,大概有一次一個禮拜一次真的很少家教都+/.,
14843,而且一次沒那麼少還好啦一次其實你有你有重點要教他什麼的話教技巧技巧類的像我覺得也有一個很重要是他們要肯學呀像我上次你有看到我教他根本就無心學,
14844,喔對啊,
14845,我還教他音標然後他不想學音標那我就試著從譬如說 SHE 不是,
14846,一個叫 Ella 嗎,
14847,你想知道它要怎麼拼嗎它怎麼拼那怎麼發音你想知道嗎或,
14848,怎麼發音,
14849,可能他不知他又不喜歡她們,
14850,就還有五五六六啊協志他居然真的國中生真的有喜歡五五六六的欸,
14851,真的有,
14852,我很訝異,
14853,可是還有明道,
14854,其實不喜歡學習的不能不喜歡學英文的人多半不喜歡學 KK 音標,
14855,知道嗎,
14856,對啊,
14857,它太抽象了英文都很抽象了你要他學一個更抽象的,
14858,但是,
14859,他當然不行那個東西有點像注音符號如果你注音符號可以的話,
14860,那你有這樣子跟他說嗎,
14861,有,
14862,那如果他還是不喜歡學那表示對他而言那也是太抽象了他還要重新,
14863,學一套符號欸,
14864,我覺得多半是懶欸說真就剛開始就有點放⌋棄自己啦,
14865,對對對有可能有一點多少有一點,
14866,他懶是本來就是這樣子了問題是就是如果你覺得時間太少的話,
14867,那目那個目⌈標你可以放在讓他比較喜歡英文就好了,
14868,就沒辦法呀喔,
14869,不要放在說他可以很會很會背呀考試考很好啊什麼的我覺得,
14870,目標不要放太遠你也比較有成就感除非你有辦法一對一,
14871,因為你現在有點像一對多啊,
14872,但其實我覺得一對一的話我以以前可以但現在不行你知道為什麼嗎,
14873,為什麼,
14874,因為我現在有牙套我不想要太不太想要講太多話,
14875,那你就會磨會磨破我的嘴皮呀,
14876,可是你對多更難教耶你怎麼會覺得這樣子比較輕鬆講話沒有我說一對一是指就是每個人一對一,
14877,喔,
14878,就是那個小班然後拆成每個一對一那這樣子講話講到那個,
14879,反正就是去帶然後有時候就覺得han不知道要怎麼帶才好,
14880,你應該可以了解那個感覺吧,
14881,了解可是你說的那個男生他是真的不想學耶,
14882,對你看得出來對不對我覺得真的有這種感覺對呀我倒我倒是覺得而且還一直打擾別人,
14883,我倒覺得你先把時間花在那兩個比較想學的女生比較對他們,
14884,比較公平啦說實在的,
14885,umum,
14886,因為我我其實,
14887,老師很容易為了一個學生放棄對我以前教安親班也我覺得我犯了跟你一樣的錯誤就是先去管那個不想學的其實不,
14888,你要先管想學的,
14889,可是那不想學的然後你有剩餘的時間,
14890,可是不想學的會影響其他所以要先那個啊,
14891,說實在他才一個人而且那才三個人吶,
14892,沒有我是說他會像如果說你以前像你像你以前帶的安親班,
14893,然後如果有一個一直吵大家然後你一定要管他要不然他就一直騷擾,
14894,所以大家都不想學但他想要引起大家注意啊應該都會有這種情況吧,
14895,會啊可是我會覺得說你應該要先好好跟他講然後可能先給他一,
14896,s-小小的作業什麼,
14897,就是讓他安總之讓他安靜對啊總之先讓他安靜一下然後先把時間花在其他人,
14898,也許你講一講他聽到他覺得好像,
14899,很無趣是⌉不是,
14900,有蠻有用的就你可能講一些什麼東西他可能覺得蠻有用他也搞不好他也,
14901,聽一下因為他真的沒有別的事可以做啊,
14902,um,
14903,可以私底下找他來啊跟他說你期望大概那個表現是什麼樣子,
14904,對他嚴肅一點也有也有小孩子是認為你不是正規的老師正好,
14905,平常的老師很凶他不敢現在正好來了一個喔這個老師也是有可能啦但是我對他們其實蠻凶的欸她看得到啊,
14906,可是其實還是看得出來是就怎麼說可是真的不是那個老師就對了,
14907,不是真正的老師啦以前我家教學生跟我講了一句我覺得講的非常,
14908,的話他說那個菜鳥老師我們都知道他意思就是說學生都知道,
14909,他看得出來呀,
14910,當然看得⌉出來啊,
14911,不管你你覺得你再怎麼凶說實在對他們來說你還是菜鳥,
14912,你越凶他覺得你越菜因⌈為沒⌉有自信才這麼凶對啊因為因為從我會覺得說是學校裡面的老師其實他不怒不怒自⌈威而威真的對真的真的欸可是我覺得沒辦法像這種東西譬如說像這種課輔義務課輔你能夠,
14913,期望你自己像那種不怒而威的正規老師不可⌈能啊不可⌋能啊,
14914,不能這樣期待啊所以你才要用另外一個方式啊,
14915,譬如說由另外一個路線吶像我就是因為大家也也知道我不是正規老師啊,
14916,然後他們也都會um不知道該怎麼說欸我覺得那是另外,
14917,個方法吧以前我就覺得uh因為不是正正規的老師所以他們其實,
14918,敢在我課堂上睡覺呀什麼的然後後來就比較像是私底下跟他們就是,
14919,好一點然後他們上課就會很專心很乖這樣,
14920,可是上課還是另外一個樣子啦我覺得老師就是這樣子,
14921,對啊,
14922,唉那我覺得其實學生多少都會um你要他們乖乖的是不可能的啦,
14923,就是就是控制在一個範圍之內的話,
14924,對啦就是像,
14925,至少不要打擾到其他人這樣就好,
14926,其實有時候你不要他們不打不打擾到其他人,
14927,也是蠻難的吧,
14928,我高中都會了更何況什麼國中國小就是會想要跟旁邊的人講話啊,
14929,然後也會越來越吵啊什麼的都有人但至少不要太誇張就好啦不要影響想要聽課的人,
14930,也是啦,
14931,像我們那個班級才幾個而已對啊才三個欸,
14932,硬要算的話就加那個小學生而已啊,
14933,但是反正我覺得去那裡的程度多半都就是還蠻,
14934,我覺得那兩個女生應該還 ok 耶感覺上,
14935,就感覺上蠻乖的然後也蠻有心學習但社區他們為什麼會想加入課輔,
14936,就它是一個家扶中就是一個地區的社區中心,
14937,對,
14938,就是社區的家扶安康家扶中心然後是要讓那些就是譬如沒有,
14939,補習或者是會像那些在外面遊蕩的國小的啊或國中就是讓他們有個地方可以,
14940,啊然後有課輔老師啊什麼的陪他們這樣子,
14941,喔,
14942,大概就這樣子啦,
14943,可是其實那兩個女生她是她們是真的有在問說要怎麼唸吶,
14944,而且真的看得出來他們真的有心欸就還蠻比較乖的,
14945,對啊對啊,
14946,至於那個男生所以你你有在上課就是了,
14947,沒有就是他們在溫書有問題再問我然後有問題喔對那我覺得你還我覺得如果這樣他願意聽你的話的話你,
14948,就是叫他說你今天之內就是你們應該一個小時嘛,
14949,um一個半,
14950,還是多久你說一個半小時之內你可能可能一小時你要他做一件什麼事情,
14951,說你要背十個單字然後快結束前你就要考他類似像這樣的,
14952,他有事情做啦不要就是你讓他每次來他都有學到一點東西,
14953,但是那個男的都不聽話欸,
14954,先不要管他,
14955,可是那兩個國中生那兩個女的就是女學生她們就來然後都會,
14956,她們的考卷或複習的考卷,
14957,複測對啊,
14958,然後在就是數學啊理化啊還有英文就所以也沒辦法說啊你這次就,
14959,幾個單字什麼的多半就是我不是說那女的我不是說那兩個女生我說那個男的,
14960,喔如果他肯聽我的話的話這樣這樣就好喔,
14961,對啊就不要讓他來在那邊鬧也沒事做然後浪費那一個半小時,
14962,um,
14963,他自己也覺得很無聊吧,
14964,可是他有這麼容易收服嗎,
14965,就用看看吶我覺得他對那一種類型像我覺得那男生其實需要大哥哥不是大姊姊耶,
14966,那男生就是,
14967,需要一個大哥,
14968,要我用具體形容的話他大概就是那一種長相是 sula 的長相,
14969,可是他喜歡耍老大,
14970,但是其⌈實沒那⌉個種,
14971,這種人對沒那個種這種人最困難,
14972,是喔,
14973,你不能用大哥的方式對他你也不能用小弟的方式對他最後你也不知道,
14974,怎麼對他,
14975,對啊,
14976,蠻難想像的,
14977,你可以一起來啊禮拜五下午啊你不行上班上班,
14978,ei那你這禮拜可以嗎就明天,
14979,我助教叫我要去明天要推甄吶他叫我要去,
14980,喔,
14981,我今天去寫企計劃書的時候被他抓到,
14982,去幫忙嗎還是,
14983,對啊他可能找不到人而且我已經欠太多時數我不能說不,
14984,其實我還蠻希望你可以一起來的說假如說四個然後我沒辦法欸就是,
14985,這個顧到那個顧到那個顧到,
14986,那個小學生還會去嗎,
14987,會啊他們每個禮拜都來啊,
14988,是喔好啦如果我之後有空再去你知道他們的背景嗎,
14989,其實就還不太清楚,
14990,那小學生的媽媽會來然後上次那個小學生他們彼此之間吵架的時候有,
14991,個小學生就說就爆⌋出一個大料,
14992,對就說我我知道你媽是誰你媽都會喝醉酒坐在那個榕樹下,
14993,然後他就在那邊哭耶然後那個小學生哭了覺得很難⌈堪非⌋常傷心的哭了,
14994,好可憐喔,
14995,而且是默默地哭喔,
14996,對,
14997,因為他不想要讓別人知道他他還那種是到什麼程度是他眼淚都,
14998,他都沒有擦因為他不想讓別人看到,
14999,好心酸喔,
15000,對啊然後,
15001,那我覺得那如果是這樣的課輔班的話它的重點並不是教學的吧,
15002,就是沒有就是可能他們不要,
15003,可能不要對啊然後,
15004,差太多啊什麼的,
15005,可是其實他媽滿好因為後來他媽有來因為我那時候就我在那邊,
15006,他什麼的然後就他就講講講他就說喔我媽媽都會在對面的火鍋店,
15007,火鍋我說喔真的啊然後結果後來他媽媽來啊然後就看到他就還在學,
15008,那個二進位兩位數的乘法他媽媽就說那我去對面等你,
15009,他說好他就說對面是火鍋店我就說喔原來,
15010,um對啊我覺得其實說實在的我已經跟你講過我覺得那,
15011,是我最不喜歡教的類型,
15012,你講過啊,
15013,就他又不想學他又很愛鬧,
15014,可是我覺得我有一次就問他說你幹嘛來就還蠻直接的那你幹嘛來我,
15015,他還蠻乖他就說他媽叫他來他就來啊至少是一點也可能那你有沒有問過我覺得你可以跟他聊聊他家裏的事情,
15016,可是我覺得我想說你會比較了解他啊,
15017,我會有啊我就一直跟那個男的啊有沒有我就一直就是譬如,
15018,他或跟他聊天什麼的但是另外一個志工人員叫我不要忽略那兩個女的啊,
15019,對沒錯他就他們講的對,
15020,不是啊你每個禮拜都去你總是可以放不同的重⌈點吧對啊對啊對啊但是就是時間會不太夠用啊如果這個也要問你那個,
15021,然後又要關心然後又要了解他們的家庭狀況的確是不夠用,
15022,她沒有來的話我還要 cover 那個國小女生慢慢來啊慢慢來啊⌋,
15023,對啊,
15024,本來就是慢慢來啊,
15025,你那是,
15026,huh,
15027,都四點過去嘛,
15028,對,
15029,可是我明天可能要做到五點,
15030,真的喔你不能提早走嗎,
15031,助教是叫我要收椅收桌椅啊我是最後,
15032,那可能你明天會不會來不了啊,
15033,um可能會,
15034,好好喔,
15035,要不然其實我還蠻愛教的欸我覺得,
15036,我還蠻喜歡關心學生的,
15037,蠻開心的真的喔很開心hon,
15038,之前有一次喔我就看到我們就是就是我坐車下山嘛坐我,
